Age,Gender,Job_Role,Stress_Level,Hours_Worked_Per_Week,Mental_Health_Condition,Region,Work_Location
28,Male,Project Manager,Medium,46,Anxiety,Oceania,Hybrid
50,Non-binary,Sales,High,25,Anxiety,Europe,Remote
43,Prefer not to say,Project Manager,Low,29,Anxiety,Europe,Hybrid
43,Male,HR,Low,22,Anxiety,North America,Remote
29,Prefer not to say,Marketing,High,27,Anxiety,Oceania,Onsite
30,Prefer not to say,Marketing,Medium,59,Burnout,Europe,Hybrid
50,Prefer not to say,HR,Medium,57,Anxiety,Oceania,Remote
60,Male,HR,Medium,34,Depression,South America,Hybrid
31,Prefer not to say,Data Scientist,Low,20,Depression,North America,Hybrid
43,Female,Sales,Low,20,Burnout,Europe,Onsite
56,Prefer not to say,Software Engineer,Low,53,Anxiety,South America,Hybrid
40,Non-binary,Designer,Medium,24,Burnout,South America,Remote
57,Female,Designer,Low,40,Depression,Asia,Hybrid
31,Male,Project Manager,Low,49,Depression,North America,Hybrid
32,Prefer not to say,Sales,Medium,53,Anxiety,Africa,Remote
31,Prefer not to say,Project Manager,High,28,Anxiety,Oceania,Remote
53,Prefer not to say,Sales,High,53,Burnout,Europe,Hybrid
42,Prefer not to say,Designer,Medium,54,Depression,Oceania,Hybrid
35,Male,Designer,Low,23,Anxiety,Europe,Remote
58,Female,HR,High,45,Depression,South America,Remote
26,Female,Marketing,Medium,59,Depression,South America,Remote
55,Prefer not to say,Project Manager,Medium,37,Depression,Asia,Onsite
47,Female,Data Scientist,High,25,Depression,Asia,Hybrid
39,Prefer not to say,Sales,High,23,Depression,Africa,Remote
27,Male,Designer,Low,49,Anxiety,South America,Hybrid
35,Prefer not to say,Sales,High,44,Depression,North America,Onsite
33,Female,Software Engineer,Medium,36,Burnout,North America,Hybrid
45,Prefer not to say,Marketing,High,44,Burnout,South America,Hybrid
26,Male,HR,Medium,27,Depression,Asia,Hybrid
25,Male,Marketing,Medium,54,Depression,Asia,Remote
57,Female,Sales,High,46,Anxiety,Oceania,Hybrid
38,Prefer not to say,Sales,Medium,60,Depression,Asia,Remote
38,Male,Marketing,Medium,45,Burnout,Asia,Onsite
56,Male,Sales,High,36,Burnout,Oceania,Remote
27,Prefer not to say,HR,High,27,Burnout,North America,Onsite
34,Non-binary,Project Manager,Low,56,Depression,Oceania,Remote
25,Prefer not to say,Designer,Medium,22,Anxiety,South America,Hybrid
35,Male,Designer,High,23,Depression,South America,Hybrid
48,Female,HR,High,53,Anxiety,Europe,Remote
28,Female,Project Manager,Low,38,Anxiety,Oceania,Remote
23,Non-binary,Software Engineer,Medium,47,Depression,Asia,Onsite
34,Non-binary,Marketing,Low,51,Anxiety,Africa,Remote
53,Prefer not to say,Data Scientist,High,48,Depression,Oceania,Hybrid
52,Prefer not to say,Designer,Low,28,Anxiety,North America,Hybrid
29,Male,Project Manager,Low,49,Burnout,Asia,Onsite
53,Female,Designer,Medium,56,Depression,North America,Hybrid
42,Male,Sales,High,38,Anxiety,North America,Remote
42,Non-binary,Project Manager,High,32,Depression,Asia,Hybrid
45,Male,Software Engineer,High,52,Depression,Africa,Onsite
24,Male,Sales,Low,48,Burnout,Asia,Hybrid
40,Female,Software Engineer,High,38,Burnout,Europe,Remote
55,Male,Sales,Low,27,Depression,North America,Hybrid
38,Non-binary,Data Scientist,High,28,Anxiety,North America,Hybrid
50,Male,Designer,Low,36,Burnout,North America,Onsite
36,Male,Marketing,Medium,53,Burnout,Oceania,Onsite
36,Female,Project Manager,Medium,54,Burnout,Europe,Onsite
37,Prefer not to say,HR,High,60,Burnout,North America,Hybrid
39,Female,Designer,Low,37,Burnout,North America,Onsite
41,Female,Marketing,Low,33,Depression,Asia,Remote
58,Male,Sales,Low,27,Anxiety,Asia,Onsite
25,Female,Software Engineer,Low,39,Anxiety,Africa,Remote
26,Male,HR,Medium,45,Burnout,Oceania,Onsite
23,Male,Project Manager,Low,57,Anxiety,North America,Remote
45,Male,Data Scientist,High,27,Burnout,Europe,Remote
55,Male,Software Engineer,High,44,Anxiety,Asia,Hybrid
27,Female,Software Engineer,Medium,46,Burnout,Oceania,Hybrid
33,Male,Marketing,Low,51,Burnout,Oceania,Remote
47,Non-binary,Software Engineer,High,54,Burnout,Europe,Onsite
48,Prefer not to say,Software Engineer,High,34,Burnout,Africa,Onsite
43,Male,Software Engineer,Low,23,Burnout,South America,Remote
43,Female,Sales,High,22,Burnout,Africa,Remote
46,Prefer not to say,Marketing,High,36,Anxiety,South America,Onsite
38,Non-binary,Project Manager,Low,50,Depression,Oceania,Onsite
22,Female,HR,High,36,Anxiety,Asia,Hybrid
41,Non-binary,Data Scientist,Medium,39,Burnout,North America,Remote
42,Prefer not to say,Software Engineer,Medium,57,Depression,Europe,Remote
22,Non-binary,Designer,High,25,Burnout,Europe,Remote
60,Female,Sales,Medium,25,Depression,Asia,Onsite
32,Non-binary,HR,High,52,Depression,Europe,Remote
32,Male,Sales,Medium,44,Anxiety,Oceania,Hybrid
44,Female,Sales,High,27,Depression,North America,Remote
42,Prefer not to say,Software Engineer,Medium,37,Depression,Africa,Remote
43,Male,Data Scientist,Medium,40,Depression,Europe,Hybrid
39,Male,Project Manager,High,60,Depression,Oceania,Hybrid
53,Prefer not to say,Data Scientist,Medium,53,Burnout,Oceania,Onsite
30,Prefer not to say,Sales,Medium,35,Depression,North America,Onsite
40,Non-binary,Sales,Medium,44,Depression,Africa,Onsite
59,Male,Sales,High,27,Depression,Africa,Onsite
57,Non-binary,Data Scientist,Low,31,Anxiety,Africa,Remote
57,Male,Marketing,High,25,Depression,South America,Hybrid
45,Prefer not to say,Software Engineer,Medium,21,Burnout,Asia,Hybrid
31,Prefer not to say,Marketing,Medium,49,Anxiety,South America,Onsite
44,Female,Designer,Low,54,Depression,Oceania,Remote
47,Non-binary,HR,Medium,56,Burnout,Oceania,Hybrid
29,Male,HR,Medium,44,Depression,Europe,Onsite
43,Female,Project Manager,High,24,Burnout,Africa,Hybrid
53,Male,Designer,Medium,60,Depression,Africa,Onsite
43,Prefer not to say,Data Scientist,High,28,Burnout,Oceania,Hybrid
36,Male,Project Manager,Medium,45,Depression,South America,Onsite
47,Female,Designer,Low,31,Depression,Africa,Remote
31,Female,Project Manager,High,60,Burnout,Asia,Onsite
54,Prefer not to say,Software Engineer,Low,30,Burnout,Europe,Hybrid
43,Male,Designer,High,54,Burnout,Asia,Hybrid
24,Female,Sales,High,44,Burnout,Asia,Remote
29,Male,Software Engineer,Medium,43,Burnout,North America,Remote
41,Prefer not to say,Designer,High,35,Anxiety,North America,Onsite
51,Male,Software Engineer,High,27,Burnout,Asia,Remote
38,Non-binary,Software Engineer,Medium,57,Depression,South America,Onsite
56,Male,Data Scientist,High,35,Depression,Africa,Onsite
41,Non-binary,Designer,Low,26,Burnout,Asia,Remote
28,Male,Designer,Medium,38,Burnout,Europe,Hybrid
49,Prefer not to say,HR,Low,54,Depression,Europe,Hybrid
49,Male,Marketing,Medium,37,Depression,Europe,Hybrid
55,Non-binary,Software Engineer,Low,35,Depression,Europe,Onsite
60,Prefer not to say,Software Engineer,High,51,Depression,South America,Hybrid
45,Female,Sales,Medium,56,Burnout,Oceania,Remote
41,Male,Sales,Medium,59,Burnout,Europe,Remote
42,Prefer not to say,Designer,High,23,Burnout,Asia,Hybrid
43,Prefer not to say,Data Scientist,High,34,Anxiety,Oceania,Hybrid
43,Male,Designer,Medium,34,Depression,Europe,Remote
49,Male,Designer,Medium,35,Depression,Asia,Hybrid
24,Male,Marketing,Low,32,Depression,Oceania,Remote
30,Prefer not to say,Software Engineer,Medium,45,Anxiety,South America,Hybrid
42,Prefer not to say,Sales,Medium,41,Burnout,Asia,Remote
60,Non-binary,Designer,Medium,59,Depression,South America,Hybrid
55,Male,Marketing,Medium,40,Depression,Asia,Hybrid
53,Non-binary,Software Engineer,High,39,Burnout,North America,Onsite
46,Male,HR,Medium,60,Depression,North America,Onsite
26,Non-binary,Designer,Medium,28,Burnout,South America,Remote
29,Male,HR,High,56,Depression,Asia,Onsite
43,Female,Project Manager,High,23,Depression,North America,Remote
22,Male,Sales,Low,51,Burnout,South America,Onsite
51,Non-binary,Data Scientist,Medium,32,Anxiety,South America,Remote
43,Female,Data Scientist,Medium,54,Burnout,South America,Remote
59,Prefer not to say,Designer,Low,36,Anxiety,North America,Remote
47,Male,Marketing,Medium,24,Burnout,South America,Remote
49,Male,Software Engineer,Low,24,Depression,South America,Onsite
35,Non-binary,Designer,Low,32,Burnout,South America,Remote
36,Male,HR,Medium,20,Depression,Africa,Hybrid
33,Male,Project Manager,High,44,Depression,Africa,Hybrid
29,Non-binary,Software Engineer,Medium,56,Depression,North America,Onsite
39,Male,Software Engineer,Medium,51,Anxiety,North America,Hybrid
33,Male,Designer,High,23,Anxiety,Europe,Hybrid
41,Non-binary,Marketing,Low,34,Anxiety,Europe,Onsite
40,Female,Marketing,Medium,45,Anxiety,Europe,Remote
40,Non-binary,Project Manager,Medium,27,Depression,Oceania,Remote
30,Prefer not to say,Designer,Medium,45,Depression,Asia,Remote
58,Female,Project Manager,Medium,25,Burnout,South America,Onsite
45,Female,Project Manager,High,40,Anxiety,North America,Hybrid
40,Female,Sales,Medium,58,Depression,North America,Remote
38,Male,Designer,Medium,36,Anxiety,North America,Hybrid
29,Male,Project Manager,Medium,21,Anxiety,Africa,Hybrid
31,Male,Designer,High,59,Burnout,Asia,Remote
60,Non-binary,Designer,High,47,Anxiety,North America,Hybrid
40,Non-binary,HR,High,21,Burnout,Oceania,Onsite
30,Non-binary,Project Manager,Medium,58,Anxiety,Africa,Hybrid
46,Prefer not to say,HR,Low,30,Anxiety,South America,Onsite
25,Non-binary,Designer,Medium,38,Depression,South America,Onsite
26,Prefer not to say,Data Scientist,Low,26,Burnout,Asia,Onsite
60,Prefer not to say,Data Scientist,High,50,Depression,Oceania,Hybrid
55,Male,Marketing,High,53,Anxiety,Asia,Remote
25,Prefer not to say,Sales,Low,48,Depression,Europe,Onsite
42,Female,Software Engineer,Low,39,Burnout,Africa,Hybrid
30,Non-binary,Software Engineer,Low,42,Burnout,Europe,Onsite
58,Male,Data Scientist,Medium,50,Burnout,Africa,Remote
36,Female,Marketing,Low,20,Depression,Africa,Onsite
46,Female,Marketing,Medium,32,Burnout,Europe,Remote
39,Prefer not to say,Data Scientist,Low,39,Burnout,Oceania,Onsite
40,Non-binary,Data Scientist,High,32,Burnout,Asia,Hybrid
46,Male,Project Manager,High,59,Burnout,Asia,Onsite
45,Prefer not to say,Software Engineer,Medium,38,Depression,Asia,Remote
58,Prefer not to say,Designer,Low,24,Anxiety,Europe,Remote
41,Prefer not to say,HR,Low,36,Depression,Oceania,Hybrid
42,Non-binary,Designer,Low,56,Anxiety,Europe,Hybrid
34,Non-binary,Software Engineer,High,35,Depression,South America,Hybrid
46,Female,Software Engineer,Low,40,Anxiety,Asia,Remote
58,Female,Software Engineer,Medium,22,Depression,Europe,Hybrid
39,Prefer not to say,Software Engineer,Medium,41,Burnout,North America,Hybrid
35,Non-binary,Sales,Low,53,Burnout,Africa,Remote
28,Non-binary,Software Engineer,Low,57,Depression,South America,Hybrid
35,Male,Marketing,Medium,51,Anxiety,Africa,Remote
59,Male,Sales,Medium,20,Burnout,Asia,Onsite
52,Prefer not to say,Sales,High,56,Burnout,Asia,Remote
52,Male,Marketing,Low,27,Depression,Asia,Onsite
51,Non-binary,HR,High,29,Anxiety,Asia,Onsite
48,Prefer not to say,Sales,Low,45,Burnout,Europe,Onsite
24,Female,Designer,Low,58,Burnout,South America,Remote
45,Prefer not to say,Marketing,High,23,Burnout,Oceania,Hybrid
32,Female,Sales,Medium,27,Anxiety,South America,Onsite
50,Prefer not to say,Marketing,Medium,59,Depression,South America,Hybrid
46,Non-binary,Marketing,Medium,40,Burnout,Oceania,Onsite
24,Male,Data Scientist,High,52,Depression,Asia,Remote
43,Female,Data Scientist,High,57,Anxiety,Asia,Hybrid
46,Male,Sales,Medium,22,Burnout,North America,Onsite
55,Non-binary,Sales,Low,25,Anxiety,Europe,Remote
50,Prefer not to say,Project Manager,Medium,55,Depression,North America,Hybrid
54,Female,HR,Medium,51,Anxiety,Asia,Onsite
51,Non-binary,Sales,Medium,47,Burnout,North America,Hybrid
51,Non-binary,Designer,Low,42,Depression,South America,Onsite
41,Prefer not to say,Designer,High,56,Burnout,Asia,Remote
27,Prefer not to say,Designer,High,36,Burnout,Oceania,Onsite
39,Male,Project Manager,Low,31,Depression,Africa,Hybrid
57,Prefer not to say,HR,Medium,42,Burnout,Asia,Onsite
32,Prefer not to say,Marketing,High,34,Burnout,Europe,Remote
58,Prefer not to say,Data Scientist,High,25,Anxiety,Africa,Onsite
25,Male,Sales,Low,31,Anxiety,Oceania,Remote
45,Non-binary,Designer,High,56,Burnout,Asia,Remote
37,Male,Sales,Low,48,Anxiety,Oceania,Remote
27,Non-binary,Software Engineer,Low,60,Depression,South America,Hybrid
46,Female,Project Manager,High,26,Depression,Asia,Hybrid
35,Prefer not to say,Marketing,High,20,Burnout,Europe,Onsite
32,Male,Data Scientist,Low,58,Depression,South America,Onsite
36,Female,Marketing,Medium,39,Anxiety,North America,Hybrid
24,Non-binary,Data Scientist,High,43,Depression,Asia,Onsite
50,Non-binary,Data Scientist,Medium,29,Anxiety,Africa,Remote
33,Non-binary,Sales,Low,55,Burnout,North America,Onsite
30,Female,Sales,Medium,40,Anxiety,South America,Remote
60,Non-binary,Marketing,High,43,Burnout,Asia,Onsite
59,Female,Software Engineer,Medium,29,Anxiety,Europe,Hybrid
57,Non-binary,Designer,High,48,Burnout,Africa,Hybrid
37,Prefer not to say,Designer,Low,42,Burnout,North America,Hybrid
37,Non-binary,Software Engineer,Low,34,Depression,Europe,Remote
35,Male,HR,High,48,Depression,Africa,Hybrid
49,Non-binary,Sales,Low,57,Anxiety,South America,Remote
42,Female,Marketing,High,59,Anxiety,Africa,Onsite
31,Female,Project Manager,High,21,Depression,Africa,Remote
47,Non-binary,Project Manager,High,23,Anxiety,Oceania,Remote
57,Male,Software Engineer,High,53,Anxiety,South America,Remote
51,Female,Marketing,Medium,60,Depression,Asia,Onsite
30,Female,Software Engineer,Low,50,Burnout,Oceania,Onsite
46,Prefer not to say,Marketing,Low,31,Anxiety,Africa,Remote
39,Female,Software Engineer,Medium,49,Burnout,Africa,Hybrid
36,Female,HR,Medium,26,Anxiety,North America,Remote
60,Prefer not to say,Project Manager,Medium,30,Depression,Europe,Onsite
38,Prefer not to say,Data Scientist,High,25,Anxiety,South America,Remote
45,Male,Marketing,Medium,42,Burnout,Asia,Remote
53,Male,Sales,Medium,46,Burnout,North America,Remote
57,Non-binary,Software Engineer,High,41,Burnout,South America,Onsite
56,Male,Marketing,High,39,Depression,Asia,Onsite
33,Male,Data Scientist,High,58,Depression,Europe,Onsite
33,Female,Project Manager,Medium,51,Burnout,Europe,Remote
60,Female,Sales,Medium,22,Depression,Africa,Onsite
39,Non-binary,Software Engineer,Medium,26,Depression,Asia,Onsite
58,Male,Data Scientist,High,25,Burnout,Asia,Remote
60,Non-binary,HR,High,28,Anxiety,Africa,Hybrid
43,Male,Project Manager,Low,54,Burnout,North America,Remote
60,Male,Software Engineer,Medium,28,Anxiety,Africa,Hybrid
45,Female,Software Engineer,Low,37,Burnout,Africa,Onsite
58,Prefer not to say,Software Engineer,Low,50,Anxiety,South America,Remote
42,Non-binary,Data Scientist,Medium,32,Depression,Asia,Remote
44,Non-binary,Sales,Low,56,Anxiety,Asia,Hybrid
43,Prefer not to say,Data Scientist,Medium,42,Burnout,Asia,Onsite
35,Male,Designer,Medium,22,Burnout,North America,Hybrid
49,Non-binary,Project Manager,Medium,31,Burnout,North America,Hybrid
40,Non-binary,Data Scientist,Low,22,Anxiety,Europe,Remote
27,Female,HR,Low,21,Burnout,Asia,Hybrid
34,Male,Software Engineer,Medium,54,Depression,Africa,Remote
48,Prefer not to say,Sales,Medium,46,Depression,Oceania,Hybrid
46,Male,Sales,Low,56,Anxiety,Asia,Remote
27,Female,Data Scientist,High,48,Depression,Oceania,Hybrid
50,Prefer not to say,Designer,High,29,Anxiety,Africa,Hybrid
35,Prefer not to say,Designer,High,46,Depression,South America,Remote
59,Prefer not to say,Sales,Medium,27,Depression,Asia,Onsite
27,Male,Project Manager,Low,42,Anxiety,Oceania,Hybrid
22,Male,Project Manager,Low,39,Anxiety,South America,Remote
41,Prefer not to say,Designer,Low,34,Depression,Asia,Remote
58,Male,Designer,Low,58,Anxiety,Oceania,Remote
30,Male,HR,Low,36,Depression,Africa,Remote
22,Prefer not to say,Project Manager,Medium,52,Depression,South America,Remote
34,Male,Software Engineer,Medium,51,Anxiety,Asia,Remote
29,Non-binary,Data Scientist,Medium,47,Burnout,South America,Hybrid
47,Male,Marketing,Low,55,Anxiety,Asia,Onsite
51,Non-binary,HR,High,53,Anxiety,North America,Remote
48,Non-binary,Marketing,High,46,Burnout,North America,Onsite
38,Prefer not to say,HR,Medium,37,Anxiety,South America,Onsite
58,Female,Sales,High,32,Burnout,Oceania,Onsite
32,Female,Designer,High,55,Anxiety,Africa,Onsite
45,Prefer not to say,Sales,Medium,42,Burnout,Africa,Hybrid
45,Non-binary,Software Engineer,Low,33,Anxiety,Asia,Remote
41,Female,Software Engineer,Low,45,Anxiety,Oceania,Remote
49,Non-binary,Software Engineer,Low,59,Depression,South America,Remote
32,Male,Marketing,High,26,Anxiety,North America,Onsite
58,Male,Sales,Low,47,Depression,Oceania,Hybrid
36,Non-binary,HR,Low,29,Depression,Europe,Remote
46,Prefer not to say,Designer,High,22,Depression,Europe,Hybrid
41,Prefer not to say,Marketing,High,42,Depression,North America,Onsite
51,Female,HR,Medium,20,Burnout,Asia,Hybrid
23,Non-binary,Sales,High,32,Anxiety,Europe,Hybrid
34,Female,Project Manager,High,44,Depression,South America,Remote
37,Prefer not to say,Sales,Medium,38,Anxiety,Oceania,Onsite
40,Non-binary,Project Manager,Low,44,Burnout,North America,Hybrid
28,Prefer not to say,Data Scientist,Medium,45,Depression,Oceania,Hybrid
26,Male,HR,Low,24,Depression,Oceania,Hybrid
25,Female,Designer,High,37,Burnout,North America,Hybrid
57,Male,Software Engineer,Medium,29,Burnout,Europe,Onsite
33,Male,Software Engineer,Low,26,Burnout,Asia,Remote
38,Female,Software Engineer,High,60,Depression,South America,Remote
43,Female,HR,High,22,Burnout,Europe,Remote
43,Prefer not to say,HR,Medium,21,Burnout,Europe,Remote
44,Female,Sales,High,49,Depression,South America,Onsite
52,Prefer not to say,Sales,Medium,38,Burnout,Africa,Remote
25,Male,Project Manager,Low,26,Burnout,Oceania,Hybrid
28,Female,Project Manager,Low,50,Depression,Europe,Remote
25,Non-binary,Project Manager,Medium,60,Anxiety,South America,Hybrid
57,Non-binary,Software Engineer,Low,49,Depression,Europe,Onsite
28,Non-binary,Marketing,Medium,48,Anxiety,Europe,Remote
51,Male,HR,Low,39,Burnout,Africa,Remote
49,Female,Software Engineer,Medium,23,Anxiety,South America,Remote
30,Male,Software Engineer,Medium,51,Burnout,North America,Hybrid
35,Prefer not to say,Designer,Medium,28,Depression,Asia,Onsite
42,Non-binary,Project Manager,Medium,50,Burnout,Africa,Remote
23,Female,Project Manager,Low,21,Depression,Africa,Onsite
43,Male,Marketing,Low,28,Burnout,Oceania,Onsite
53,Non-binary,Designer,High,41,Anxiety,South America,Remote
52,Female,Marketing,Medium,25,Anxiety,Oceania,Onsite
52,Prefer not to say,HR,High,35,Depression,Asia,Onsite
42,Female,Sales,High,49,Depression,Africa,Hybrid
49,Female,HR,Medium,37,Depression,Africa,Hybrid
37,Female,Data Scientist,High,35,Depression,South America,Onsite
57,Female,Designer,Medium,44,Anxiety,South America,Hybrid
59,Female,Marketing,Medium,35,Burnout,Oceania,Remote
36,Male,Project Manager,Low,35,Burnout,Oceania,Hybrid
31,Female,Designer,High,60,Depression,South America,Hybrid
34,Non-binary,Software Engineer,High,41,Depression,Oceania,Onsite
27,Non-binary,Designer,Low,47,Anxiety,Africa,Hybrid
58,Non-binary,Software Engineer,Low,58,Burnout,Africa,Onsite
50,Female,Marketing,Low,23,Depression,Europe,Hybrid
41,Non-binary,Designer,Medium,55,Depression,Asia,Onsite
38,Male,HR,Low,25,Anxiety,Africa,Hybrid
24,Prefer not to say,Sales,High,40,Depression,Asia,Onsite
38,Female,Project Manager,Low,26,Burnout,North America,Remote
37,Male,Software Engineer,High,48,Anxiety,Europe,Onsite
59,Non-binary,Sales,Medium,50,Burnout,Africa,Hybrid
